log2,21,549.98,6508782,1934.11,3.84067,6674863,795.306,0.395439,7075754,92.7997,0.142292,6568049,617.249,0.349064
log2,22,568.167,9678002,1340.02,0.639462,10191089,149.791,0.177692,9557229,954.15,0.569241
log2,23
